map_name	utterance	trajectory	path_names	path_idxs
brown	Starting at Brown Bear, go east to P-131317, continue east to Starbucks, then turn around and go west to War Memorial, then go southwest to Marcus Aurelius, then go southeast to Campus Market, go southwest to Slavery Memorial, then head northeast to Blue Room.	Brown Bear|P-131317|Starbucks|War Memorial|Marcus Aurelius|Campus Market|Slavery Memorial|Blue Room	7|3|0|5|6|2|4|1	path_540.png
brown	go from blue room to slavery memorial to campus market to marcus aurelius to war memorial to p-131317 to brown bear	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317|Brown Bear	1|4|2|6|5|3|7	path_796.png
brown	Starting at Blue Room, go to Slavery Memorial, then to Campus Market. Go to Marcus Aurelius, then to War Memorial, then P-13137. End at Brown Bear.	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317|Brown Bear	1|4|2|6|5|3|7	path_796.png
brown	Start from Blue Room and then to Slavery Memorial and then to Campus Market. continue moving to Marcus Aurelius and then to War Memorial and then to P-131317 and to final stop-Brown Bear	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317|Brown Bear	1|4|2|6|5|3|7	path_796.png
brown	Go from the Brown Bear to Marcus Aurelius and then to the Campus Market and then to followed by Blue Room last.	Brown Bear|Marcus Aurelius|Campus Market|Blue Room	7|6|2|1	path_285.png
brown	From the Brown Bear go south to Marcus Aurelius. From there go southeast to the Campus Market, then slightly southwest to the Blue Room.	Brown Bear|Marcus Aurelius|Campus Market|Blue Room	7|6|2|1	path_285.png
brown	{}	Brown Bear|Marcus Aurelius|Campus Market|Blue Room	7|6|2|1	path_285.png
brown	Go north from the Blue Room to Campus Market. After that, go northwest to Marcus Aurellius. Then go north east to P-1 313137. Go west to the War Memorial, then go west again to the Brown bear.	Blue Room|Campus Market|Marcus Aurelius|P-131317|War Memorial|Brown Bear	1|2|6|3|5|7	path_51.png
brown	starting at blue room fly up to campus market. turn left flying up to 10 oclock to marcus aurelies. turn up at 2 oclock to p-131.317 take left turn past war memorial and continue ending at brown bear.	Blue Room|Campus Market|Marcus Aurelius|P-131317|War Memorial|Brown Bear	1|2|6|3|5|7	path_51.png
brown	Go from blue room to campus market to marcus aurelius to p-131317 to war memorial to brown bear	Blue Room|Campus Market|Marcus Aurelius|P-131317|War Memorial|Brown Bear	1|2|6|3|5|7	path_51.png
brown	NA	Marcus Aurelius|War Memorial|Brown Bear	6|5|7	path_541.png
brown	From Marcus Aurelius fly to the War Memorial and finish at Brown Bear.	Marcus Aurelius|War Memorial|Brown Bear	6|5|7	path_541.png
brown	Go to the left	Marcus Aurelius|War Memorial|Brown Bear	6|5|7	path_541.png
brown	go from campus market to slavery memorial	Campus Market|Slavery Memorial	2|4	path_797.png
brown	Travel from the Campus Market southwest to the Slavery Memorial.	Campus Market|Slavery Memorial	2|4	path_797.png
brown	Fly from the Campus Market to the Slavery Memorial.	Campus Market|Slavery Memorial	2|4	path_797.png
brown	From Blue Room, go southwest to Slavery Memorial then back northeast past Blue Room to reach Campus Market. Next, go northwest to Marcus Aurelius then north and barely east to Brown Bear. Finally, go east and a little north to War Memorial.	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|4|2|6|7|5	path_286.png
brown	Go straight from Blue Room to Slavery Memorial and then go straight to Campus Market. Then go straight to Marcus Aurelius. Then go straight to Brown Bear. Lastly, go straight to War Memorial.	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|4|2|6|7|5	path_286.png
brown	Do not stop walking straight	Blue Room|Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|4|2|6|7|5	path_286.png
brown	From Marcus Aurelius go SE to Campus Market. 
From Campus Market go SW to Slavery Memorial.	Marcus Aurelius|Campus Market|Slavery Memorial	6|2|4	path_52.png
brown	Go south east to Campus Market then go south west to Slavery Memorial.	Marcus Aurelius|Campus Market|Slavery Memorial	6|2|4	path_52.png
brown	Head southeast from Marcus Aurelius until you reach Campus Market. Then go southwest until you arrive at the Slavery Memorial.	Marcus Aurelius|Campus Market|Slavery Memorial	6|2|4	path_52.png
brown	Beginning at slavery Memorial had Northeast until you reach the blue room. From the Blue Room continue Slightly North East until you reach campus market. From campus market slight turn Northwest and head straight towards Marcus Aurelius. From Marcus Aurelius head Northeast until you reach brown bear where you would turn eastwards and head straight to War Memorial	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|1|2|6|7|5	path_542.png
brown	Start at the Slavery Memorial and fly to the Blue Room and then to the Campus Market. Continue on to Marcus Aurelius, then go to Brown Bear and finally to the War Memorial.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|1|2|6|7|5	path_542.png
brown	start at slavery memorial go up and to the right to blue room then from blue room up and right slightly to campus market then from campus market go to the left to marcus aurelius then up to brown bear then to the right to war memorial.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|1|2|6|7|5	path_542.png
brown	Go straight from Brown Bear to Marcus Aurelius.	Brown Bear|Marcus Aurelius	7|6	path_800.png
brown	From Brown Bear, fly SSW towards Marcus Aurelius and end flight.	Brown Bear|Marcus Aurelius	7|6	path_800.png
brown	Go from Brown Bear to Marcus Aurelius.	Brown Bear|Marcus Aurelius	7|6	path_800.png
brown	Go straight from War Memorial to P-131317 and then go straight to Brown Bear. Then go straight to Marcus Aurelius. Lastly, go straight to Campus Market.	War Memorial|P-131317|Brown Bear|Marcus Aurelius|Campus Market	5|3|7|6|2	path_288.png
brown	Start at War Memorial, go to P-131317, then to Brown Bear. From Brown Bear, go to Marcus Aurelius. End at Campus Market.	War Memorial|P-131317|Brown Bear|Marcus Aurelius|Campus Market	5|3|7|6|2	path_288.png
brown	go from war memorial to p-131317 to brown bear to marcus aurelius to campus market	War Memorial|P-131317|Brown Bear|Marcus Aurelius|Campus Market	5|3|7|6|2	path_288.png
brown	starting marcus Aurelius fly up to brown bear turning right to war memorial and p13j317. turn downward at and angle back to marcus aurelius	P-131317|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	3|6|7|5|0	path_54.png
brown	Move from Marcus Aurelius to Brown Bear. Then To War Memorial. Following that move to P-131317. Go back to Marcus Aurelius and do that cycle once more before moving to Starbucks.	P-131317|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	3|6|7|5|0	path_54.png
brown	Go straight from P-131317 to Marcus Aurelius and then go straight to Brown Bear. Then go straight to War Memorial. Lastly, go straight to Starbucks.	P-131317|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	3|6|7|5|0	path_54.png
brown	Go straight from Marcus Aurelius to War Memorial and then go straight to Starbucks.	Marcus Aurelius|War Memorial|Starbucks	6|5|0	path_543.png
brown	Go from Marcus Aurelius to War Memorial then directly to Starbucks	Marcus Aurelius|War Memorial|Starbucks	6|5|0	path_543.png
brown	Begin at Marcus Aurelius, go to War Memorial. End at Starbucks.	Marcus Aurelius|War Memorial|Starbucks	6|5|0	path_543.png
brown	From the Brown Bear, go to the Starbucks, then to P-131317. From there go to the War Memorial, then finally to Marcus Aurelius.	Brown Bear|P-131317|Starbucks|War Memorial|Marcus Aurelius	7|3|0|5|6	path_801.png
brown	brown bear to war memorial to marcus aurelius to war memorial to p-131317 to starbucks	Brown Bear|P-131317|Starbucks|War Memorial|Marcus Aurelius	7|3|0|5|6	path_801.png
brown	Beginning at brown bear head eastbound until you reach Starbucks. From Starbucks make a u-turn and head westbound passing P - 13131 7 until you reach war memorial. From war memorial slight Southwestern to Marcus Aurelius	Brown Bear|P-131317|Starbucks|War Memorial|Marcus Aurelius	7|3|0|5|6	path_801.png
brown	Starting at the Campus Market, go to Marcus Aurelius. From Marcus Aurelius, go to the War Memorial. From the War Memorial, go straight to P-131317, and then keep going to Starbucks and stop there.	Campus Market|Marcus Aurelius|War Memorial|P-131317|Starbucks	2|6|5|3|0	path_290.png
brown	Go from Campus Market to Marcus Aurelius. Then go to War Memorial. The go to P-131317. Then go to Starbucks.	Campus Market|Marcus Aurelius|War Memorial|P-131317|Starbucks	2|6|5|3|0	path_290.png
brown	Go straight from Campus Market to Marcus Aurelius and then go straight to War Memorial. Then go straight to P-131317. Lastly, go straight to Starbucks.	Campus Market|Marcus Aurelius|War Memorial|P-131317|Starbucks	2|6|5|3|0	path_290.png
brown	Go from Brown Bear to Starbucks. Then go to P-131317. Then go to Marcus Aurelius. Then go to Campus Market.	Brown Bear|Starbucks|P-131317|Marcus Aurelius|Campus Market	7|0|3|6|2	path_544.png
brown	NA	Brown Bear|Starbucks|P-131317|Marcus Aurelius|Campus Market	7|0|3|6|2	path_544.png
brown	Go straight from Brown Bear to Starbucks and then go straight to P-131317. Then go straight to Marcus Aurelius. Lastly, go straight to Campus Market.	Brown Bear|Starbucks|P-131317|Marcus Aurelius|Campus Market	7|0|3|6|2	path_544.png
brown	Go straight from Slavery Memorial to Campus Market and then go straight to Marcus Aurelius.Then go straight to War Memorial. Lastly, go straight to P-131317.	Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317	4|2|6|5|3	path_55.png
brown	Begin at the slavery memorial. Head to the campus market. From the campus market go directly to Marcus Aurelius continuing to the War Memorial and then ending at P 131317.	Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317	4|2|6|5|3	path_55.png
brown	Head northeast at the Slavery Memorial until you reach the Campus Market. Then go northwest until you reach Marcus Aurelius. Then go northeast again until you arrive at the War Memorial. Finally, go east to get to P-131317	Slavery Memorial|Campus Market|Marcus Aurelius|War Memorial|P-131317	4|2|6|5|3	path_55.png
brown	Starting from P-13J317 head southwest to Marcus Aurelius, then proceed to Campus Market along a southeastern trajectory. From Campus Market, head in a southwesterly direction to Blue Room, then proceed to Slavery Memorial located in the southwest.	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_545.png
brown	p-131317 to marcus aurelius to campus market to blue room to slavery memorial	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_545.png
brown	Start at P-131317
Go to Marcus Aurelius
Go to Campus Market
Go to Blue Room
Go Slavery Memorial
Stop	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_545.png
brown	The trajectory goes south from Brown Bear to Marcus Aurelius from about 12:00 to 7:00	Brown Bear|Marcus Aurelius	7|6	path_291.png
brown	Go from brown bear to marcus aurelius	Brown Bear|Marcus Aurelius	7|6	path_291.png
brown	Go from Brown Bear to Marcus Aurelius.	Brown Bear|Marcus Aurelius	7|6	path_291.png
brown	Starting at Slavery Memorial, head northeast to Campus Market.	Slavery Memorial|Campus Market	4|2	path_802.png
brown	Go straight from Slavery Memorial to Campus Market.	Slavery Memorial|Campus Market	4|2	path_802.png
brown	Go straight until you reach the destination	Slavery Memorial|Campus Market	4|2	path_802.png
brown	Go left and then right and left again	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|2|6|7|5	path_805.png
brown	From the Blue Room go to Campus Market, then go straight to Marcus Aurelius, after that go to Brown Bear, and finally go to War Memorial.	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|2|6|7|5	path_805.png
brown	Start at the Blue Room, head North-East to reach the Campus Market. When you reach the Campus Market, you will continue on North-West to hit Marcus Aurelius. When you reach Marcus Aurelius, go North to reach Brown Bear. When you hit Brown Bear, go East to reach the last stop on your destination list which is the War Memorial.	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	1|2|6|7|5	path_805.png
brown	Go east from Brown Bear until you get ot P-131317. Then continue east until you reach Starbucks.	Brown Bear|P-131317|Starbucks	7|3|0	path_56.png
brown	Go straight from Brown Bear to P-131317. Then go straight to Starbucks.	Brown Bear|P-131317|Starbucks	7|3|0	path_56.png
brown	Please head east-northeast from Brown Bear to P-131317, and then head further east-northeast to Starbucks.	Brown Bear|P-131317|Starbucks	7|3|0	path_56.png
brown	Begin at P-131317. Move to the left and slightly down to Brown Bear. Go back a bit up and to the right to War Memorial. Go down and to the left to Marcus Aurelius. Move far down to the right to Campus Market. Go a slightly down and to the left to Blue Room.	P-131317|Brown Bear|War Memorial|Marcus Aurelius|Campus Market|Blue Room	3|7|5|6|2|1	path_292.png
brown	Beginning at P-131317, head straight to the Brown Bear, bypassing the War Memorial on your right. Then make a U-turn and head to the War Memorial. Once there, make a sharp right and go to Marcus Aurelius. Then go left to Campus Market before making a quick right and going to the Blue Room.	P-131317|Brown Bear|War Memorial|Marcus Aurelius|Campus Market|Blue Room	3|7|5|6|2|1	path_292.png
brown	Start at P-131317, go west and a little south past War Memorial to reach Brown Bear. Go east and a little north, stop at War Memorial, then go southwest to Marcus Aurelius. Go southeast to Campus Market, then south-southwest to Blue Room.	P-131317|Brown Bear|War Memorial|Marcus Aurelius|Campus Market|Blue Room	3|7|5|6|2|1	path_292.png
brown	Begin at the Slavery Memorial and head to the Blue Room. Then continue on to Campus Market. Once there, turn left and go to Marcus Aurelius. Then make a right and head directly to the War Memorial.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|War Memorial	4|1|2|6|5	path_546.png
brown	{}	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|War Memorial	4|1|2|6|5	path_546.png
brown	NA	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|War Memorial	4|1|2|6|5	path_546.png
brown	Make a straight path in a northwest direction from Slavery Memorial to Blue Room.	Slavery Memorial|Blue Room	4|1	path_806.png
brown	Go from the Slavery Memorial to the Blue Room.	Slavery Memorial|Blue Room	4|1	path_806.png
brown	Go straight from Slavery Memorial to Blue Room.	Slavery Memorial|Blue Room	4|1	path_806.png
brown	Go southwest from the Blue Room to the Slavery Memorial.	Blue Room|Slavery Memorial	1|4	path_58.png
brown	From the Blue Room, go southwest until you reach the Slavery Memorial.	Blue Room|Slavery Memorial	1|4	path_58.png
brown	starting at slavery memorial heading up 2 oclock ending at blue room and turn back ending at slavery memorial	Blue Room|Slavery Memorial	1|4	path_58.png
brown	From Starbucks travel west to the War Memorial, then a little further to the Brown Bear, then travel east to P-131317.	Starbucks|War Memorial|Brown Bear|P-131317	0|5|7|3	path_547.png
brown	go from starbucks to war memorial to brown bear to p-131317	Starbucks|War Memorial|Brown Bear|P-131317	0|5|7|3	path_547.png
brown	Start at Starbucks, go to the War Memorial, then P-131317 and Brown Bear.	Starbucks|War Memorial|Brown Bear|P-131317	0|5|7|3	path_547.png
brown	Starting at the Starbucks, move left towards the War Memorial, then move downwards and left towards Marcus Aurelius. Once you've reached Marcus Aurelius, move downwards and right towards the Campus Market.	Starbucks|War Memorial|Marcus Aurelius|Campus Market	0|5|6|2	path_60.png
brown	Go from starbucks to the war memorial to marcus aurelius to campus market	Starbucks|War Memorial|Marcus Aurelius|Campus Market	0|5|6|2	path_60.png
brown	Go west from Starbucks until you arrive at the War Memorial. Then go southwest to get to Marcus Aurelius. From here, go southeast until you arrive at Camous Market.	Starbucks|War Memorial|Marcus Aurelius|Campus Market	0|5|6|2	path_60.png
brown	Go straight from P-131317 to Marcus Aurelius and then go straight to Campus Market. Then go straight to Blue Room. Lastly, go straight to Slavery Memorial.	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_293.png
brown	tarting at P - 1 3 1 3 1 7 turn Southwest and head straight until you reach Marcus Aurelius. For Marcus Aurelius you will turn slightly South East and head towards campus market at campus market make a Southwest turn towards the blue room where you will make another Southwest slight turn until you reach slavery Memorial	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_293.png
brown	Go from P-131317 to Marcus Aurelius, then to the Campus Market and the Blue Room, Finish at the Slavery Memorial.	P-131317|Marcus Aurelius|Campus Market|Blue Room|Slavery Memorial	3|6|2|1|4	path_293.png
brown	Go from Campus Market to Slavery Memorial.	Campus Market|Slavery Memorial	2|4	path_808.png
brown	Start at the Campus Market and fly to the Slavery Memorial.	Campus Market|Slavery Memorial	2|4	path_808.png
brown	go from campus market to slavery memorial	Campus Market|Slavery Memorial	2|4	path_808.png
brown	go from brown bear to p-131317 to marcus aurelius to campus market to slavery memorial to blue room	Brown Bear|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial|Blue Room	7|3|6|2|4|1	path_549.png
brown	Begin at Brown Bear, go to P-131317, then to Marcus Aurelius. From Marcus Aurelius, go to Campus Market, then Slavery Memorial. End at Blue Room.	Brown Bear|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial|Blue Room	7|3|6|2|4|1	path_549.png
brown	Start at Brown Bear and go to P-131317 and then to Marcus Aurelius. Continue to the Campus Market, then to the Slavery Memorial and finish at the Blue room.	Brown Bear|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial|Blue Room	7|3|6|2|4|1	path_549.png
brown	Start at the Slavery Memorial and head to the Campus Market. Then fly to Marcus Aurelius, and go on to Brown Bear. Finish by flying to the War Memorial.	Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|2|6|7|5	path_294.png
brown	go from slavery memorial to campus market to marcus aurelius to brown bear to war memorial	Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|2|6|7|5	path_294.png
brown	{}	Slavery Memorial|Campus Market|Marcus Aurelius|Brown Bear|War Memorial	4|2|6|7|5	path_294.png
brown	From Campus Market go NW to Marcus Aurelius.
From Marcus Aurelius go NE to War Memorial.
From War Memorial go slightly NE to P-131317.	Campus Market|Marcus Aurelius|War Memorial|P-131317	2|6|5|3	path_61.png
brown	Go from campus market to marcus aurelius to war memorial to p-131317	Campus Market|Marcus Aurelius|War Memorial|P-131317	2|6|5|3	path_61.png
brown	Starting from the Campus Market, head northwest towards Marcus Aurelius. From Marcus Aurelius, northeast until you reach War Memorial. From War Memorial, head slightly north and go east until you reach p-131317	Campus Market|Marcus Aurelius|War Memorial|P-131317	2|6|5|3	path_61.png
brown	Starting at Marcus Aurelius, go to the War Memorial. Continue on to P-131317 and finish by flying to Brown Bear.	Marcus Aurelius|War Memorial|P-131317|Brown Bear	6|5|3|7	path_809.png
brown	Go straight from Marcus Aurelius to War Memorial and then go straight to P-131317. Lastly, go straight to Brown Bear.	Marcus Aurelius|War Memorial|P-131317|Brown Bear	6|5|3|7	path_809.png
brown	Beginning at Marcus Aurelius, proceed northeast to War Memorial then turn left and head east towards P131317. Finally, turn left and proceed west towards Brown Bear. Stop at Brown Bear.	Marcus Aurelius|War Memorial|P-131317|Brown Bear	6|5|3|7	path_809.png
brown	Head out from P-131317 to Starbucks before turning around to head to Brown Bear. Next, travel to Marcus Aurelius before stopping at the War Memorial.	P-131317|Starbucks|Brown Bear|Marcus Aurelius|War Memorial	3|0|7|6|5	path_550.png
brown	Go From P-131317 to Starbucks. Then go to Brown Bear. Then go to Marcus Aurelius. Then go to War Memorial.	P-131317|Starbucks|Brown Bear|Marcus Aurelius|War Memorial	3|0|7|6|5	path_550.png
brown	Start at P-131317 and go to Starbucks followed by Brown Bear and then visit with Marcus Aurelius before going to the War Memorial.	P-131317|Starbucks|Brown Bear|Marcus Aurelius|War Memorial	3|0|7|6|5	path_550.png
brown	Begin at the Slavery Memorial and head directly to Campus Market, bypassing the Blue Room on your right. Then turn left to Marcus Aurelius and then a sharp right to P-131317.	Slavery Memorial|Campus Market|Marcus Aurelius|P-131317	4|2|6|3	path_295.png
brown	Beginning at slavery Memorial head Slightly North East until you reach campus Marketplace. From campus Marketplace make a Northwestern and have straight until you reach Marcus Aurelius. For Marcus Aurelius make a slight Northeast turn and head straight until you reach P - 13131 7	Slavery Memorial|Campus Market|Marcus Aurelius|P-131317	4|2|6|3	path_295.png
brown	Begin at the Slavery Memorial and then proceed to the Campus Market, followed by visiting Marcus Aurelius and ending at P-131317.	Slavery Memorial|Campus Market|Marcus Aurelius|P-131317	4|2|6|3	path_295.png
brown	From Blue Room, head northeast to Campus Market, then northwest to Marcus Aurelius, then turn northwest to War Memorial.	Blue Room|Campus Market|Marcus Aurelius|War Memorial	1|2|6|5	path_810.png
brown	Begin at the Blue Room and head to Campus Market. Turn left and go to Marcus Aurelius. Then make a right turn and head directly to the War Memorial.	Blue Room|Campus Market|Marcus Aurelius|War Memorial	1|2|6|5	path_810.png
brown	Begin at the Blue Room before venturing to the Campus Market and then to Marcus Aurelius before ending at the War Memorial.	Blue Room|Campus Market|Marcus Aurelius|War Memorial	1|2|6|5	path_810.png
brown	NA	Brown Bear|War Memorial|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial	7|5|3|6|2|4	path_551.png
brown	From Brown Bear, head NNE to War Memorial. Then go NNE to P-131317. From P-131317, head SSW to Marcus Aurelius, then turn and go SSE to Campus Market. From Campus Market, go SSW towards Slavery Memorial and end flight.	Brown Bear|War Memorial|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial	7|5|3|6|2|4	path_551.png
brown	Go from Brown Bear to the War Memorial and then to P-131317. Continue to Marcus Aurelius and the Campus Market and finish at the Slavery Memorial.	Brown Bear|War Memorial|P-131317|Marcus Aurelius|Campus Market|Slavery Memorial	7|5|3|6|2|4	path_551.png
brown	Go straight from Starbucks to P-131317 and then go straight to War Memorial. Then go straight toMarcus Aurelius. Lastly, go straight to Brown Bear.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_811.png
brown	Go from slavery memorial to blue room to campus market to marcus aurelius to brown bear	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_811.png
brown	Dont stop walking straight	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_811.png
brown	Go to the right and then straight	P-131317|Marcus Aurelius|Brown Bear|War Memorial	3|6|7|5	path_296.png
brown	Start at P-131317. Go on to Marcus Aurelius, then to Brown Bear and finish at the War Memorial.	P-131317|Marcus Aurelius|Brown Bear|War Memorial	3|6|7|5	path_296.png
brown	Starting at P-131317, head to Marcus Aurelius. Then make a right to the Brown Bear, before making another right and ending at the War Memorial.	P-131317|Marcus Aurelius|Brown Bear|War Memorial	3|6|7|5	path_296.png
brown	from marcus Aurelius then go to campus market and reach the blue room
From marcus Aurelius to war memprial and then reach starbucks	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Blue Room	0|5|6|2|1	path_62.png
brown	Start at Starbucks and head West-southwest to P-131317.  From there, continue in that same direction until you arrive at War Memorial. Once there, head southwest to Marcus Aurelius. From there, head southeast to Campus Market. Finally, head south-southwest to Blue Room.	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Blue Room	0|5|6|2|1	path_62.png
brown	From Starbucks, go west until you reach the War Memorial. Then go southwest to reach Marcus Aurelius. Now go southeast until you hit the Campus Market. Now go south to reach Blue Room.	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Blue Room	0|5|6|2|1	path_62.png
brown	From P-131317, fly NNE to Starbucks. Once in Starbucks, fly SSW towards Brown Bear and end flight.	P-131317|Starbucks|Brown Bear	3|0|7	path_813.png
brown	From P-131317, head to Starbucks. At Starbucks you will go to Brown Bear and be done with your trip.	P-131317|Starbucks|Brown Bear	3|0|7	path_813.png
brown	Go straight from P-131317 to Starbucks and then go straight to Brown Bear.	P-131317|Starbucks|Brown Bear	3|0|7	path_813.png
brown	From the War Memorial, head on to Brown Bear. After Brown Bear you will go to Starbucks. From there, head to your final destination of P-131317.	War Memorial|Brown Bear|Starbucks|P-131317	5|7|0|3	path_297.png
brown	Start at the War Memorial and fly to Brown Bear. Go on to Starbucks and then finish at P-131317.	War Memorial|Brown Bear|Starbucks|P-131317	5|7|0|3	path_297.png
brown	From the War Memorial, head to Brown Bear before traveling to Starbucks, then stop at P-131317.	War Memorial|Brown Bear|Starbucks|P-131317	5|7|0|3	path_297.png
brown	Starting at the Slavery Memorial, go to the Campus Market by way of the Blue Room. From there, head on over to Marcus Aurelius before proceeding on to P-131317. At that point, you will go on to Brown Bear and finish the trip at the War Memorial.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|P-131317|Brown Bear|War Memorial	4|1|2|6|3|7|5	path_552.png
brown	Starting at Slavery Memorial, go to Blue Room, then to Campus Market. Go to Marcus Aurelius, then go to P-131317, and then to Brown Bear. End at War Memorial.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|P-131317|Brown Bear|War Memorial	4|1|2|6|3|7|5	path_552.png
brown	{}	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|P-131317|Brown Bear|War Memorial	4|1|2|6|3|7|5	path_552.png
brown	Start at the Blue Room and go to the Campus Market.  Then go to Marcus Aurelius before going to Brown Bear.  From Brown Bear, go to the War Memorial.  Then go to P-131317 and then to Starbucks.	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	1|2|6|7|5|0	path_64.png
brown	Go straight from Blue Room to Campus Market and then go straight to Marcus Aurelius. Then go straight to Brown Bear.Then go straight to War Memorial.Then go straight to Blue Room.Then go straight to P-131317. Lastly, go straight to Starbucks.	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	1|2|6|7|5|0	path_64.png
brown	starting at blue room head in a 1 0clock direction to campus market.turn left at a 45 degree angle to marcus Aurelius than up to brown bear. turn left passing war memorial and p121217 ending at starbucks	Blue Room|Campus Market|Marcus Aurelius|Brown Bear|War Memorial|Starbucks	1|2|6|7|5|0	path_64.png
brown	Start at the Slavery Memorial and fly to the Blue Room and then to the Campus Market. Continue to Marcus Aurelius and finish at Brown Bear.	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_814.png
brown	NA	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_814.png
brown	go from slavery memorial to blue room to campus market to marcus aurelius to brown bear	Slavery Memorial|Blue Room|Campus Market|Marcus Aurelius|Brown Bear	4|1|2|6|7	path_814.png
brown	Starting at Starbucks, head directly to the War Memorial, not stopping along the way. Once there, make a left and go to Marcus Aurelius, and then make another left to Campus Market. Once there make a right and move on to the Slavery Memorial.	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Slavery Memorial	0|5|6|2|4	path_298.png
brown	Starting at Starbucks, go west and slightly south, past P-131317 to War Memorial. Head southwest to reach Marcus Aurelius, then southeast to reach Campus Market, and southwest again to reach Slavery Memorial.	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Slavery Memorial	0|5|6|2|4	path_298.png
brown	Begin at Starbucks. Move to the left and very slightly down to War Memorial. Go down and to the left to Marcus Aurelius. Go a bit far to the right and down to Campus Market. Go down and to the left to Slavery Memorial.	Starbucks|War Memorial|Marcus Aurelius|Campus Market|Slavery Memorial	0|5|6|2|4	path_298.png
brown	Head Southwest from the Blue Room to reach the Slavery Memorial.	Blue Room|Slavery Memorial	1|4	path_67.png
brown	Go straight from Blue Room to Slavery Memorial.	Blue Room|Slavery Memorial	1|4	path_67.png
brown	Starting at the Blue room, move downwards and to the left towards the Slavery Memorial.	Blue Room|Slavery Memorial	1|4	path_67.png
brown	Go from marcus aurelius to campus market to blue room	Marcus Aurelius|Campus Market|Blue Room	6|2|1	path_553.png
brown	Go straight from Marcus Aurelius to Campus Market and then go straight to Blue Room.	Marcus Aurelius|Campus Market|Blue Room	6|2|1	path_553.png
brown	Go from Marcus Aurelius to Campus Market. Then go to Blue Room.	Marcus Aurelius|Campus Market|Blue Room	6|2|1	path_553.png
brown	Begin at Marcus Aurelius, go to Campus Market. End at Slavery Memorial	Marcus Aurelius|Campus Market|Slavery Memorial	6|2|4	path_299.png
