map_name	utterance	trajectory	path_names	path_idxs
upenn	Begin at Chili's. Move far to the left and slightly up to Annenberg Center. Go a bit up and to the left to Cosi. Move to the right to Urban Outfitters.	Loft|Urban Outfitters|Così|Annenberg Center|Chili's	10|11|9|5|0	path_324.png
upenn	Go from Urban Outfitters to Cosi before heading to Annenberg Center and finally to Chili's.	Loft|Urban Outfitters|Così|Annenberg Center|Chili's	10|11|9|5|0	path_324.png
upenn	Start at the Loft and travel to Urban Outfitters. Turn back around and go to Cosi. Then take a left and travel to the Annanberg Center. Then take another left and go to Chili's.	Loft|Urban Outfitters|Così|Annenberg Center|Chili's	10|11|9|5|0	path_324.png
upenn	Start at Starbucks then go southwest to 36th St then southwest to Annenberg Center then east to Chili's.	Starbucks|36th St|Annenberg Center|Chili's	2|7|5|0	path_516.png
upenn	Begin at Starbucks, go to 36th St, then Annenberg Center. End at Chili's	Starbucks|36th St|Annenberg Center|Chili's	2|7|5|0	path_516.png
upenn	Starting at Starbucks go straight until you get to 36th St. Veer left and go straight until you get to Annenberg Center. Make a left and go straight and you will arrive at Chili's.	Starbucks|36th St|Annenberg Center|Chili's	2|7|5|0	path_516.png
upenn	Begin at Urban Outfitters, got to Cosi. End at International House	Loft|Urban Outfitters|Così|International House	10|11|9|13	path_517.png
upenn	Start from Hofbag Outfitters head west Cosi.  From there head southeast to International House.	Loft|Urban Outfitters|Così|International House	10|11|9|13	path_517.png
upenn	Starting at Urban Outfitters, travel west until you reach Cosi. From there, travel east-southeast until you reach International House.	Loft|Urban Outfitters|Così|International House	10|11|9|13	path_517.png
upenn	start at mad 4 mex and head to 36th st and then international house. next go to chili's and then abner's cheesesteaks	Mad4Mex|36th St|International House|Chili's|Abner's Cheesesteaks	1|7|13|0|8	path_74.png
upenn	Beginning at Mad4Mex proceed to 36th St.. Now go to International House. Once there go to Chiil's and then Abner's Cheesesteaks.	Mad4Mex|36th St|International House|Chili's|Abner's Cheesesteaks	1|7|13|0|8	path_74.png
upenn	Starting at Mad4Mex, head southeast to 36th St, then continue southeast to International House. Then go south the Chili's, and veer slightly east to Abners Cheesesteaks.	Mad4Mex|36th St|International House|Chili's|Abner's Cheesesteaks	1|7|13|0|8	path_74.png
upenn	Starting at Abner's Cheesesteaks, go west to TD Bank.	Abner's Cheesesteaks|TD Bank	8|6	path_327.png
upenn	Go from Abner's Cheesesteaks to TD Bank.	Abner's Cheesesteaks|TD Bank	8|6	path_327.png
upenn	From Abner's Cheesesteaks go straight and you will arrive at TD Bank.	Abner's Cheesesteaks|TD Bank	8|6	path_327.png
upenn	from abners cheesesteaks go left to td bank and back to international house	International House|TD Bank|Abner's Cheesesteaks	13|6|8	path_518.png
upenn	Start at International House, go to TD Bank, then to Abner's Cheesesteaks.	International House|TD Bank|Abner's Cheesesteaks	13|6|8	path_518.png
upenn	Start at the International Hohuse then go west to TD Bank then go east to Abner's Cheesesteaks.	International House|TD Bank|Abner's Cheesesteaks	13|6|8	path_518.png
upenn	from mad mex, walk down to cosi, and then turn right until you get to urban outfitters, then walk back up the street until you can turn left and get to philadelphia runners.	Mad4Mex|Così|Urban Outfitters|Loft|Philadelphia Runners	1|9|11|10|14	path_328.png
upenn	Begin at Mad4Mex, go to Cosi, then Urban Outfitters. End at Philadelphia Runners	Mad4Mex|Così|Urban Outfitters|Loft|Philadelphia Runners	1|9|11|10|14	path_328.png
upenn	From Mad4Mex, go southeast to Cosi, then east to Urban Outfitters. Go west to Loft and then southwest to Philadelphia Runners.	Mad4Mex|Così|Urban Outfitters|Loft|Philadelphia Runners	1|9|11|10|14	path_328.png
upenn	Starting at Loft, go east to Urban Outfitters.	Loft|Urban Outfitters	10|11	path_521.png
upenn	Go from Loft to Urban Outfitters.	Loft|Urban Outfitters	10|11	path_521.png
upenn	starting at Hofbag Outfitters go east to the other side of the Outfitters (as the line starts and ends with the same name.)	Loft|Urban Outfitters	10|11	path_521.png
upenn	Go from the Annenberg Center to Chili's.	Annenberg Center|Chili's	5|0	path_329.png
upenn	From Annenberg Center go straight to Chili's.	Annenberg Center|Chili's	5|0	path_329.png
upenn	Walk from Annenberg Center southeast to Chili's.	Annenberg Center|Chili's	5|0	path_329.png
upenn	Start at Philadelphia Runners head northeast to Cosi.  From Cosi head northeast to Starbucks.	Philadelphia Runners|Così|Starbucks	14|9|2	path_330.png
upenn	Start on Philadelphia Runners then north to Cosi then east to Starbucks.	Philadelphia Runners|Così|Starbucks	14|9|2	path_330.png
upenn	walk up from philadelphia runners until you reach cosi, and then turn slightly right until you get to starbucks.	Philadelphia Runners|Così|Starbucks	14|9|2	path_330.png
upenn	Starting with Chili's head to Annenberg Center and then to Loft. Then head to 36th St and finishing with Starbucks.	Chili's|Annenberg Center|Loft|36th St|Starbucks	0|5|10|7|2	path_522.png
upenn	start at chili's, and then go straight toward the annenberg center. from the center, turn right and walk toward loft, and then up toward 36th street. walk forward and then end at starbucks.	Chili's|Annenberg Center|Loft|36th St|Starbucks	0|5|10|7|2	path_522.png
upenn	Begin at Chili's, go to Annenberg Center, then Loft, then 36th St. End at Starbucks	Chili's|Annenberg Center|Loft|36th St|Starbucks	0|5|10|7|2	path_522.png
upenn	from mad4me go 4 oclock to urban outfitters than right to 36th st	Mad4Mex|Loft|36th St	1|10|7	path_75.png
upenn	From Mad4Mex go to IUrban Outfitters then to 36th st.	Mad4Mex|Loft|36th St	1|10|7	path_75.png
upenn	Starting at Mad4Mex, go southeast to Loft, then northeast to 36th St.	Mad4Mex|Loft|36th St	1|10|7	path_75.png
upenn	Begin at Urban Outfitters and go to Loft before heading to the Penn Bookstore and back to Cosi before ending at 36th St.	Urban Outfitters|Loft|Penn Bookstore|Così|36th St	11|10|3|9|7	path_331.png
upenn	Start at Urban Outfitters. Then walk left to the Penn Bookstore by going past Cosi. From there, go back to Cosi by turning around, then walk right to 36th street.	Urban Outfitters|Loft|Penn Bookstore|Così|36th St	11|10|3|9|7	path_331.png
upenn	Walk from Urban Outfitters to Loft, then continue straight to Penn Bookstore, then turn around and walk back to Cosi, then turn slightly left and walk to 36th St.	Urban Outfitters|Loft|Penn Bookstore|Così|36th St	11|10|3|9|7	path_331.png
upenn	Go from TD Bank to Abner's Cheesesteaks, and finish at Chili's.	TD Bank|Abner's Cheesesteaks|Chili's	6|8|0	path_523.png
upenn	Starting at TD Bank go to Abner's Cheesesteaks, then Chili's.	TD Bank|Abner's Cheesesteaks|Chili's	6|8|0	path_523.png
upenn	From TD Bank headed east to Abner's Cheesesteaks.Then from Abner's Cheesesteaks, go north-east to Chili's.	TD Bank|Abner's Cheesesteaks|Chili's	6|8|0	path_523.png
upenn	Start at Cosi and go East to 36th St. Bear left and go NE to Zipcar, then bear right and go to 33rd Street.	Così|36th St|Zipcar|33rd Street	9|7|12|4	path_76.png
upenn	Start at Cosi then go east to 36th St then northeast to Zipoar then northeast again to 33rd Street.	Così|36th St|Zipcar|33rd Street	9|7|12|4	path_76.png
upenn	Begin at the Cosi, head directly to 36th St without going to the Loft. From 36th St, head straight to the Zipcar. From the Zipcar, go directly to 33rd Street.	Così|36th St|Zipcar|33rd Street	9|7|12|4	path_76.png
upenn	From cosi go to Urban Outfitters, then to 36th Street and end at Zipcar.	Così|Loft|Urban Outfitters|36th St|Zipcar	9|10|11|7|12	path_332.png
upenn	Start on Cosi then go east to Urban Outfitters then go east to 36th St then northeast to Zipcar.	Così|Loft|Urban Outfitters|36th St|Zipcar	9|10|11|7|12	path_332.png
upenn	Starting at Cosi, go east to Loft, then continue east to Urban Outfitters, then go northeast to 36th St, then continue northeast to Zipcar.	Così|Loft|Urban Outfitters|36th St|Zipcar	9|10|11|7|12	path_332.png
upenn	Beginning at Med4Mex travel to Urban Outfitters. Turn left and travel to Starbucks. Turn left and finish at Zipcar.	Mad4Mex|Urban Outfitters|Starbucks|Zipcar	1|11|2|12	path_524.png
upenn	Start on Mad4Mex then go southeast to Urban Outfitters then go east to Starbucks then go northwest to Zipcar.	Mad4Mex|Urban Outfitters|Starbucks|Zipcar	1|11|2|12	path_524.png
upenn	Start at mad 4 mex and head to urban outfitters, then starbucks, and finally zipcar	Mad4Mex|Urban Outfitters|Starbucks|Zipcar	1|11|2|12	path_524.png
upenn	Begin at Zipcar, go to Starbucks, then 36th St, then Urban Outfitters. End at International House	Zipcar|Starbucks|36th St|Urban Outfitters|International House	12|2|7|11|13	path_333.png
upenn	From Zipcar, go southeast to Starbucks, then southwest to 36th St. Continue southwest to Urban Outfitters. Go east to International House.	Zipcar|Starbucks|36th St|Urban Outfitters|International House	12|2|7|11|13	path_333.png
upenn	Start at Zipar then go southeast to Starbucks then go southwest to 36th St then go west to Urban Outfitters then go east to International House.	Zipcar|Starbucks|36th St|Urban Outfitters|International House	12|2|7|11|13	path_333.png
upenn	From Chili's go to Annenberg Center and then Loft.	Chili's|Annenberg Center|Loft	0|5|10	path_77.png
upenn	Beginning at Chili's and go to Annenberg Center. Once there take a right and go to the Loft.	Chili's|Annenberg Center|Loft	0|5|10	path_77.png
upenn	Begin at Chili's, go to Annenberg Center. End at Loft	Chili's|Annenberg Center|Loft	0|5|10	path_77.png
upenn	Begin at Chili's and then head to the International House before going to Cosi and then the Penn Bookstore.	Chili's|International House|Così|Penn Bookstore	0|13|9|3	path_79.png
upenn	Starting at Chili's proceed north to International House.  Then go west past Loft to Cosi and ending at Penn Bookstore.	Chili's|International House|Così|Penn Bookstore	0|13|9|3	path_79.png
upenn	Start from Chill's go north to the International House.  Continue west to Cosi, from Cosi keep going west to Penn Bookstore.	Chili's|International House|Così|Penn Bookstore	0|13|9|3	path_79.png
upenn	Begin at Cosi, go to Philadelphia Runners, then Annenberg Center. End at Chili's	Così|Philadelphia Runners|Annenberg Center|Chili's	9|14|5|0	path_525.png
upenn	Start at Cosi then go southwest to Philadelphia Runners then go east to Annenberg Center then east again to Chili's.	Così|Philadelphia Runners|Annenberg Center|Chili's	9|14|5|0	path_525.png
upenn	From Cosi, head south and slightly west to Philadelphia Runners, then head southeast to Annenberg Center and continue to Chili's.	Così|Philadelphia Runners|Annenberg Center|Chili's	9|14|5|0	path_525.png
upenn	Beginning at Mad4Mex proceed to the right at a slight downward angle. You'll pass Urban Outfitters on the way to the destination of International House.	Mad4Mex|36th St|International House	1|7|13	path_334.png
upenn	Go straight from Mad4Mex to 36th St to International House.	Mad4Mex|36th St|International House	1|7|13	path_334.png
upenn	Start at Mad4Mex, go to 36th St, then to International House.	Mad4Mex|36th St|International House	1|7|13	path_334.png
upenn	Starting at TD Bank, go east to Chili's.	TD Bank|Chili's	6|0	path_80.png
upenn	Go from TD Bank to Chili's.	TD Bank|Chili's	6|0	path_80.png
upenn	Starting at TD bank head East to Chill's	TD Bank|Chili's	6|0	path_80.png
upenn	Go from Zipcar to Starbucks and then to 36th St. Finish at Cosi.	Zipcar|Starbucks|36th St|Così	12|2|7|9	path_526.png
upenn	Begin at Zipcar, go to Starbucks, then 36th St. End at Cosi	Zipcar|Starbucks|36th St|Così	12|2|7|9	path_526.png
upenn	Start at Zipoar then go southeast to Starbucks then go southwest to 36th Street then west again to Cosi.	Zipcar|Starbucks|36th St|Così	12|2|7|9	path_526.png
upenn	from 33rd street, turn left and keep walking past zipcar, until you reach mad mex. then turn again, and walk until you reach urban outfitters.	33rd Street|Zipcar|Mad4Mex|Loft|Urban Outfitters	4|12|1|10|11	path_335.png
upenn	Walk from 33rd Street to Zipcar, then continue straight to Mad4Mex, then turn sharply left and walk to Cosi, then turn slightly left and walk to Urban Outfitters.	33rd Street|Zipcar|Mad4Mex|Loft|Urban Outfitters	4|12|1|10|11	path_335.png
upenn	Starting at 33rd street, head towards Zipcar. After arriving at Zipcar head towards Mad4Mex and then towards Botban Outfitters.	33rd Street|Zipcar|Mad4Mex|Loft|Urban Outfitters	4|12|1|10|11	path_335.png
upenn	Start at Philadelphia Runners, go Northeast to Urban Outfitters.  At Urban Outfitters continue east to 36th st.  keep traveling east up to Starbucks.  At Starbucks turn northwest and go to Zipcar?	Philadelphia Runners|Urban Outfitters|36th St|Starbucks|Zipcar	14|11|7|2|12	path_81.png
upenn	Start at Philadelphia Runners and go north east to Urban Outfitters at a 30 degree angle, once at Urban Outfitters travel north east to 36th St. at a 15 degree angle, once at 36th St. travel to Starbucks at a 30 degree angel, once at Starbucks turn north west and travel to Zipear at a 50 degree angle then the destination has been reached.	Philadelphia Runners|Urban Outfitters|36th St|Starbucks|Zipcar	14|11|7|2|12	path_81.png
upenn	Beginning at Philadelphia Runners go to Urban Outfitters, 36th St. then Starbucks before finishing at Zipcar.	Philadelphia Runners|Urban Outfitters|36th St|Starbucks|Zipcar	14|11|7|2|12	path_81.png
upenn	Start on Annenberg Center then go north to Urban Outfitters then southwest to Philadelphia Runners.	Annenberg Center|Loft|Philadelphia Runners	5|10|14	path_527.png
upenn	Start at Annenbery Center. Head north, slightly west (about 10 degrees west of north) towards Urban Outfitters. At Urban Outfitters, head southwest towards Philadelphia Runners, the final destination.	Annenberg Center|Loft|Philadelphia Runners	5|10|14	path_527.png
upenn	From Annennberg Center, head north to Loft, then southwest to Philadelphia Runners.	Annenberg Center|Loft|Philadelphia Runners	5|10|14	path_527.png
upenn	Start on Abner's Cheesesteaks then go north to International House.	Abner's Cheesesteaks|International House	8|13	path_336.png
upenn	Head North From Abner's Cheesesteaks to the International House.	Abner's Cheesesteaks|International House	8|13	path_336.png
upenn	Walk north from Abner's Cheesesteaks to International House.	Abner's Cheesesteaks|International House	8|13	path_336.png
upenn	Begin at Mad4Mex and then head to Penn Bookstore before ending at Annenberg Center.	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_528.png
upenn	Start at mad 4 mex and go to penn bookstore, and then the anneberg center	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_528.png
upenn	Go south from Mad4Mex to Penn Bookstore. Then head southeast to Annenberg Center.	Mad4Mex|Penn Bookstore|Annenberg Center	1|3|5	path_528.png
upenn	Begin at Cosi, go to Annenberg Center, then Chili's. End at Abner's Cheesesteaks	Così|Annenberg Center|Chili's|Abner's Cheesesteaks	9|5|0|8	path_82.png
upenn	Starting at Cosi, go southeast to Annenberg Center, then continue southeast to Chili's and then to Abner's Cheesesteaks.	Così|Annenberg Center|Chili's|Abner's Cheesesteaks	9|5|0|8	path_82.png
upenn	Starting at cosi head to annebery center.  Make a slight left and go to chili's.  Make a slight right and go to abner's cheesesteaks.	Così|Annenberg Center|Chili's|Abner's Cheesesteaks	9|5|0|8	path_82.png
upenn	From Philadelphia Runners go to in order TD Bank, Abner's cheesesteaks, then Chili's.	Philadelphia Runners|TD Bank|Abner's Cheesesteaks|Chili's	14|6|8|0	path_337.png
upenn	Start at Philadelphia runners continue southeast to TD bank.  From TD bank continue southeast to Abner's Cheesesteaks.  Continue northwest to Chill's.	Philadelphia Runners|TD Bank|Abner's Cheesesteaks|Chili's	14|6|8|0	path_337.png
upenn	From Philadelphia Runners run over to TD Bank. From there jump over to Abner's Cheesesteak. Then zip over to Chili's.	Philadelphia Runners|TD Bank|Abner's Cheesesteaks|Chili's	14|6|8|0	path_337.png
upenn	Proceed directly from TD Bank to the Loft.	TD Bank|Loft	6|10	path_83.png
upenn	starting at td bank go straight up past annenberg center to loft	TD Bank|Loft	6|10	path_83.png
upenn	Starting at TD Bank go straight and you will arrive at Loft.	TD Bank|Loft	6|10	path_83.png
upenn	Starting at Abner's Cheesesteaks go straight ahead to International House, turn left. When you reach 36th  st turn right. Your destination will be straight ahead, Starbucks	Abner's Cheesesteaks|International House|36th St|Starbucks	8|13|7|2	path_338.png
upenn	start at abner's cheesesteaks, and walk until you reach international house. from there, turn left and walk up to 36th street, then walk towards the strabucks store.	Abner's Cheesesteaks|International House|36th St|Starbucks	8|13|7|2	path_338.png
upenn	Start at Abners Cheesesteaks go North to the International House.  Continue on northwest to 36th st.  Once there turn northeast and continue on to Starbucks.	Abner's Cheesesteaks|International House|36th St|Starbucks	8|13|7|2	path_338.png
upenn	From Philadelphia Runners, head northwest to Penn Bookstore, then east to Loft and east to Urban Outfitters.	Philadelphia Runners|Penn Bookstore|Loft|Urban Outfitters	14|3|10|11	path_530.png
upenn	Start on Philadelphia Runners then go north to Penn Bookstore then east to Urban Outfitters.	Philadelphia Runners|Penn Bookstore|Loft|Urban Outfitters	14|3|10|11	path_530.png
upenn	Starting at Philadelphia Runners, go Northwest to Penn Bookstore, then turn and go directly East to Urban Outfitters.	Philadelphia Runners|Penn Bookstore|Loft|Urban Outfitters	14|3|10|11	path_530.png
upenn	from philadelphia runners go north east to urban outfitters and then go north east to 36th st from there go north east to starbucks.	Philadelphia Runners|Loft|36th St|Starbucks	14|10|7|2	path_84.png
upenn	Start at Philadelphia Runners then go northeast to Urban Outfitters then go east to 36th St then northeast to Starbucks.	Philadelphia Runners|Loft|36th St|Starbucks	14|10|7|2	path_84.png
upenn	Please leave Philadelphia Runners to Urban Outfitters. Then go to 36th St the to Starbucks.	Philadelphia Runners|Loft|36th St|Starbucks	14|10|7|2	path_84.png
upenn	take a short trip from urban outfitters left, until you reach loft right next to it.	Urban Outfitters|Loft	11|10	path_339.png
upenn	Starting at Urban Outfitters, go west to Loft.	Urban Outfitters|Loft	11|10	path_339.png
upenn	Start at Urban Outfitters, head towards Cosi.	Urban Outfitters|Loft	11|10	path_339.png
upenn	Starting at Mad4Mex, go southeast to Loft, then head southwest to Philadelphia Runners, then go southeast to TD Bank.	Mad4Mex|Loft|Philadelphia Runners|TD Bank	1|10|14|6	path_85.png
upenn	From Mad4Mex, proceed to Loft. From Loft, head to Philadelphia Runners. From there, proceed directly to TD Bank.	Mad4Mex|Loft|Philadelphia Runners|TD Bank	1|10|14|6	path_85.png
upenn	Walk from Mad4Mex to Loft, then turn sharply right and walk to Philadelphia Runners, then turn left and walk to TD Bank.	Mad4Mex|Loft|Philadelphia Runners|TD Bank	1|10|14|6	path_85.png
upenn	Begin at Abner's Cheesesteaks before heading to the Annenberg Center and then ending at TD Bank.	Abner's Cheesesteaks|Annenberg Center|TD Bank	8|5|6	path_340.png
upenn	Walk from Abner's Cheesesteaks to Anneberg Center, then turn left and walk to the TD Bank.	Abner's Cheesesteaks|Annenberg Center|TD Bank	8|5|6	path_340.png
upenn	Begin at Abner's Cheesesteaks, go to Annenberg Center. End at TD Bank	Abner's Cheesesteaks|Annenberg Center|TD Bank	8|5|6	path_340.png
upenn	Leave Zipcar and go to Starbucks, then go to loft and finally Philadelphia runners.	Zipcar|Starbucks|Loft|Philadelphia Runners	12|2|10|14	path_86.png
upenn	from zipcar, watch until you get to starbucks. from starbucks, turn right and walk to urban outfitters. from there you should be able to see philadelphia runners, so go further right until you reach it.	Zipcar|Starbucks|Loft|Philadelphia Runners	12|2|10|14	path_86.png
upenn	Walk from Zipcar to Starbucks, then turn right and walk to Loft, then continue straight to Philadelphia Runners.	Zipcar|Starbucks|Loft|Philadelphia Runners	12|2|10|14	path_86.png
upenn	Leave Starbucks, go to 36th Street, then end at International House.	Starbucks|36th St|International House	2|7|13	path_341.png
upenn	from starbucks go 7 oclock to 36th st and than 4 oclock to international house	Starbucks|36th St|International House	2|7|13	path_341.png
upenn	Begin at Starbucks, go to 36th St. End at International House	Starbucks|36th St|International House	2|7|13	path_341.png
upenn	Begin at Penn Bookstore. End at Urban Outfitters	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_87.png
upenn	starting at  penn bookstore go right to urban outfitters	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_87.png
upenn	Starting at the Penn Bookstore go to the Loft and then Urban Outfitters.	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_87.png
upenn	Start at Penn Bookstore, and go to Loft, and make Urban Outfitters your final destination.	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_343.png
upenn	Start on Penn Bookstore then go east to Urban Outfitters.	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_343.png
upenn	take a short trip from penn bookstore past cosi, until you reach urban outfitters.	Penn Bookstore|Loft|Urban Outfitters	3|10|11	path_343.png
upenn	Start at Annenberg Center, go to Urban Outfitters, then 36th St, then Starbucks, then Zipcar	Annenberg Center|Urban Outfitters|36th St|Starbucks|Zipcar	5|11|7|2|12	path_531.png
upenn	Start on Annenberg Center then north to Urban Outfitters then east to 36th St then east to Starbucks then northwest to Zipcar.	Annenberg Center|Urban Outfitters|36th St|Starbucks|Zipcar	5|11|7|2|12	path_531.png
upenn	go up from annenberg center to get to urban outfitters, and then turn right to get to 36th street, and then keep going until you reach starbucks. after starbucks, go up to get to zipcar, and then stop.	Annenberg Center|Urban Outfitters|36th St|Starbucks|Zipcar	5|11|7|2|12	path_531.png
upenn	start at penn bookstore, and go right to cosi, and then further right until you reach 36th street. from 36th street, go left again to urban outfitters, and then head back to penn bookstore to make a full triangle with your route.	Loft|Penn Bookstore|Così|36th St|Urban Outfitters	10|3|9|7|11	path_89.png
upenn	Start at Penn Bookstore.  Straight ahead you will come to Cosi, bare left, When you come to 36th st turn rightm Urban Outfitters will be straight ahead	Loft|Penn Bookstore|Così|36th St|Urban Outfitters	10|3|9|7|11	path_89.png
upenn	From Penn Bookstore, proceed to Cosi. From Cosi, head to 36th St. From 36th St, head to Urban Outfitters.	Loft|Penn Bookstore|Così|36th St|Urban Outfitters	10|3|9|7|11	path_89.png
upenn	From Annenberg Center head west to Philadelphia Runners, then northeast to Cosi, then west to Penn Bookstore	Annenberg Center|Philadelphia Runners|Così|Penn Bookstore	5|14|9|3	path_344.png
upenn	start at annenberg center and go to philadelphia runners, then go to cosi and finally to the penn bookstore.	Annenberg Center|Philadelphia Runners|Così|Penn Bookstore	5|14|9|3	path_344.png
upenn	Starting at Annenberg Center, go west to Philadelphia Runners, then go northeast to Cosi, and go west to Penn Bookstore.	Annenberg Center|Philadelphia Runners|Così|Penn Bookstore	5|14|9|3	path_344.png
upenn	Begin at 33rd Street, go to Zipcar, then 36th St, then International House. End at Chili's	33rd Street|Zipcar|36th St|International House|Chili's	4|12|7|13|0	path_90.png
upenn	Starting at 33rd St  go straight toward Zapcar. Bare left, continue straight on to 36 th st.  Turn Left go straight ahead to International House, turn right. The destination will be straight ahead at Chili's	33rd Street|Zipcar|36th St|International House|Chili's	4|12|7|13|0	path_90.png
upenn	Walk from 33rd Street to Zipcar, then turn slightly left and walk to 36th St, then turn left and walk to International House, then turn right and walk to Chili's.	33rd Street|Zipcar|36th St|International House|Chili's	4|12|7|13|0	path_90.png
upenn	Start at 33rd Street, go to Zipcar, then to Starbucks, then to 36th St, then Annenberg Center, then Abner's Cheesesteaks.	33rd Street|Zipcar|Starbucks|36th St|Annenberg Center|Abner's Cheesesteaks	4|12|2|7|5|8	path_91.png
upenn	Go from 33rd Street to Zipcar, turn left and go to Starbucks, turn right and go to 36th St., turn left and go to the Annenberg Center and turn left and go to Abner's Cheesesteaks.	33rd Street|Zipcar|Starbucks|36th St|Annenberg Center|Abner's Cheesesteaks	4|12|2|7|5|8	path_91.png
upenn	Starting at 33rd Street, go to Zipcar, then down to Starbucks, and over to 36th St. From there go to Annenberg Center, and finish at Abner's Cheesesteaks.	33rd Street|Zipcar|Starbucks|36th St|Annenberg Center|Abner's Cheesesteaks	4|12|2|7|5|8	path_91.png
upenn	turn left from TD bank, and walk all the way down to abner's cheesecakes.	TD Bank|Abner's Cheesesteaks	6|8	path_345.png
upenn	Go from TD Bank to Amber's Cheesesteaks.	TD Bank|Abner's Cheesesteaks	6|8	path_345.png
upenn	Starting at TD Bank, move straight to Abner's Cheesesteaks without deviating in the direction of Chili's.	TD Bank|Abner's Cheesesteaks	6|8	path_345.png
upenn	Begin at Philadelphia Runners, go to 36th St. End at Zipcar	Philadelphia Runners|36th St|Zipcar	14|7|12	path_92.png
upenn	Walk from Philadelphia Runners to 36th St, then turn slightly left and walk to Zipcar.	Philadelphia Runners|36th St|Zipcar	14|7|12	path_92.png
upenn	Head from Philadelphia Runners to 36th St., then to Zipcar please. .	Philadelphia Runners|36th St|Zipcar	14|7|12	path_92.png
upenn	Start on Starbucks then go southwest to Loft.	Starbucks|Loft	2|10	path_535.png
upenn	Walk southwest from Starbucks to Loft.	Starbucks|Loft	2|10	path_535.png
upenn	From Starbucks go to Loft.	Starbucks|Loft	2|10	path_535.png
upenn	Begin at Cosi, travel northeast to 36th St, take a sharp right turn and travel southwest to Loft, at Loft take a sharp left turn and travel east to Urban Outfitters.	Così|36th St|Loft|Urban Outfitters	9|7|10|11	path_346.png
upenn	Start at Cosi's and go east to 36th St.  From 36th street head west to Hofbag(sp?) outfitters.	Così|36th St|Loft|Urban Outfitters	9|7|10|11	path_346.png
upenn	Start on Cosi then go east to 36th St then west to Urban Outfitters.	Così|36th St|Loft|Urban Outfitters	9|7|10|11	path_346.png
upenn	Start at Starbucks, go to Loft, then International House, then Chili's	Starbucks|Loft|International House|Chili's	2|10|13|0	path_93.png
upenn	Start from Starbucks and head southwest to Loft.  Once at Loft turn Southeast to International House.  From there continue on to Chill's.	Starbucks|Loft|International House|Chili's	2|10|13|0	path_93.png
upenn	Starting at Starbucks proceed down and to the left until reaching Loft. At Loft veer abruptly to the left at a lesser downward angle until reaching International House. Upon arriving at International House make a 90 degree turn and head almost completely in the downward direction until reaching Chili's.	Starbucks|Loft|International House|Chili's	2|10|13|0	path_93.png
upenn	Starting at Penn Bookstore go to Cosi and then IUrbank Outfitters before heading to 36th St.	Penn Bookstore|Così|Urban Outfitters|36th St	3|9|11|7	path_347.png
upenn	From Penn Bookstore, go to Cosi, then to Urban Outfitters, and then make a slight left and head to 36th St.	Penn Bookstore|Così|Urban Outfitters|36th St	3|9|11|7	path_347.png
upenn	Start at Penn Bookstore, and head east to Cosi.  From Cosi head to Hofbag(sp?) Outfitters.  Continue on from the Outfitters northeast to 36th St.	Penn Bookstore|Così|Urban Outfitters|36th St	3|9|11|7	path_347.png
upenn	Begin at 33rd Street, go to Zipcar, then 36th St, then Urban Outfitters. End at International House	33rd Street|Zipcar|36th St|Urban Outfitters|International House	4|12|7|11|13	path_536.png
upenn	Start on 33rd Street then go southwest to Zipcar then southwest again to 36th Street then southwest to Urban Outfitters then southeast to International House.	33rd Street|Zipcar|36th St|Urban Outfitters|International House	4|12|7|11|13	path_536.png
upenn	Start at 33rd Street, then go to Zipcar followed by 36th St, then to Urban Outfitters, and end at International House.	33rd Street|Zipcar|36th St|Urban Outfitters|International House	4|12|7|11|13	path_536.png
upenn	Start on Starbucks then go southwest to 36th St then southwest again to Urban Outfitters.	Starbucks|36th St|Loft	2|7|10	path_94.png
upenn	Begin at Starbucks, go to 36th St. End at Urban Outfitters	Starbucks|36th St|Loft	2|7|10	path_94.png
upenn	Starting at Starbucks, go southwest to 36th St, then west to Urban Outfitters.	Starbucks|36th St|Loft	2|7|10	path_94.png
upenn	Start at Penn Bookstore then go northeast to Starbucks then go north to Zipoar.	Penn Bookstore|Starbucks|Zipcar	3|2|12	path_537.png
upenn	Begin at the Penn Bookstore before heading to the Starbucks and ending at Zipcar.	Penn Bookstore|Starbucks|Zipcar	3|2|12	path_537.png
upenn	Begin at Penn Bookstore, then go to Starbucks and end at Zipcar.	Penn Bookstore|Starbucks|Zipcar	3|2|12	path_537.png
upenn	Anneberg Center is south of Loft	Loft|Annenberg Center	10|5	path_95.png
upenn	Starting at Loft, go south to Annenberg Center.	Loft|Annenberg Center	10|5	path_95.png
upenn	Walk south from Loft to Annenberg Center.	Loft|Annenberg Center	10|5	path_95.png
upenn	Starting at Urban Outfitters, go south to TD Bank	Urban Outfitters|TD Bank	11|6	path_348.png
upenn	Start at Urban Outfitters then go south to TD Bank.	Urban Outfitters|TD Bank	11|6	path_348.png
upenn	Urban Outfitters to Annenburg Center and then TD Bank.	Urban Outfitters|TD Bank	11|6	path_348.png
