map_name	utterance	trajectory	path_names	path_idxs
mit	The best way to get from Desi Dhaba to the West Garage is in a straight path to the West-Northwest. When you pass The Asgard, be careful to stay to the right and avoid the road that goes to the Jackson Building.	Desi Dhaba|The Asgard|Edgerton House|West Garage	14|11|7|5	path_326.png
mit	Begin at CAmbridge Bicycle and end at West Garage.	Cambridge Bicycle|West Garage	4|5	path_94.png
mit	From Cambridge Bicycle fly west to West Garage	Cambridge Bicycle|West Garage	4|5	path_94.png
mit	Walk from Cambridge Bicycle west to West Garage.	Cambridge Bicycle|West Garage	4|5	path_94.png
mit	left straight slight left	Toscanini's|The Asgard|Middlesex Lounge|Cambridge Bicycle	1|11|12|4	path_327.png
mit	Go straight until you get to The Asgard. Make a left and go straight. At the Middlesex Lounge veer slight right and go straight, past the MIT Museum and you will reach Cambridge Bicycle.	Toscanini's|The Asgard|Middlesex Lounge|Cambridge Bicycle	1|11|12|4	path_327.png
mit	Begin at Toscanini's, go to The Asgard, then Middlesex Lounge. End at Cambridge Bicycle	Toscanini's|The Asgard|Middlesex Lounge|Cambridge Bicycle	1|11|12|4	path_327.png
mit	Go north to Toseanini's, then west to The Asgard, then north west to MIT Museum	Desi Dhaba|Toscanini's|The Asgard|MIT Museum	14|1|11|9	path_95.png
mit	Walk from Desi Dhaba to Toscanini's, then turn left and walk to The Asgard, then turn right and walk to MIT Museum.	Desi Dhaba|Toscanini's|The Asgard|MIT Museum	14|1|11|9	path_95.png
mit	Starting at Desi Dhaba, go north to Toscanini's, then west to The Asgard, then northwest to MIT Museum.	Desi Dhaba|Toscanini's|The Asgard|MIT Museum	14|1|11|9	path_95.png
mit	Begin at The Asgard, go to Desi Dhaba, then Middlesex Lounge. End at Toscanini's	The Asgard|Desi Dhaba|Middlesex Lounge|Toscanini's	11|14|12|1	path_328.png
mit	Start at The Asgard then go east to Desi Dhaba then go west to Middlesex Lounge then east to Toscanini's.	The Asgard|Desi Dhaba|Middlesex Lounge|Toscanini's	11|14|12|1	path_328.png
mit	Starting at The Asgard head for Desi Dhaba, then head for the Middlesex Lounge, then head for Toscanini's	The Asgard|Desi Dhaba|Middlesex Lounge|Toscanini's	11|14|12|1	path_328.png
mit	Starting at Bytes, go northeast to Middlesex Lounge.	Bytes|Middlesex Lounge	13|12	path_97.png
mit	Start at Bytes and Go to Middlesex Lounge.	Bytes|Middlesex Lounge	13|12	path_97.png
mit	Go from Bytes to Middlesex Lounge.	Bytes|Middlesex Lounge	13|12	path_97.png
mit	Straight then take 2 rights	La Verde's|Cambridge Bicycle|Jackson Building|Edgerton House	3|4|6|7	path_329.png
mit	From La Verde's go to Cambridge Bicycle. Then go to the Jackson Building. Then go to the Edgerton House.	La Verde's|Cambridge Bicycle|Jackson Building|Edgerton House	3|4|6|7	path_329.png
mit	Start at La Verde's and head to Cambridge Bicycle. From there, go to Jackson Building. Finally, go to Edgerton House.	La Verde's|Cambridge Bicycle|Jackson Building|Edgerton House	3|4|6|7	path_329.png
mit	Start at The Asgard then go east to Toscanini's. Go northwest to Middlesex Lounge then north and slightly west to Cambridge Bicycle.	The Asgard|Toscanini's|Middlesex Lounge|Cambridge Bicycle	11|1|12|4	path_99.png
mit	Starting at The Asgard, go east toward Toscanini's, then go northwest to Middlesex Lounge, then continue northwest to Cambridge Bicycle.	The Asgard|Toscanini's|Middlesex Lounge|Cambridge Bicycle	11|1|12|4	path_99.png
mit	Begin at The Asgard, go to Toscanini's, then Middlesex Lounge. End at Cambridge Bicycle	The Asgard|Toscanini's|Middlesex Lounge|Cambridge Bicycle	11|1|12|4	path_99.png
mit	Start at Desi Dhaba and go slightly west of north to Toscanini's. Then go northwest to the MIT Museum. Finally, go southeast to Middlesex Lounge.	Desi Dhaba|Toscanini's|MIT Museum|Middlesex Lounge	14|1|9|12	path_332.png
mit	From Desi Dhaba go straight until you get to Toscanini's.Make a slight left and go straight until you get to MIT Museum. Make a slight right and go straight and you will arrive at Middlesex Lounge.	Desi Dhaba|Toscanini's|MIT Museum|Middlesex Lounge	14|1|9|12	path_332.png
mit	Starting at Dest Dhaba go north to Toscapini's.  Once there turn north/northwest and go to MIT Museum.  Once there continue South/southeast to Middlesex Lounge.	Desi Dhaba|Toscanini's|MIT Museum|Middlesex Lounge	14|1|9|12	path_332.png
mit	From the Clark Building fly west, then take a sharp right and fly northeast to Middlesex Lounge	Clark Building|Bytes|Middlesex Lounge	8|13|12	path_100.png
mit	Walk from Clark Building to Bytes, then turn sharply right and walk to Middlesex Lounge.	Clark Building|Bytes|Middlesex Lounge	8|13|12	path_100.png
mit	Start at Clark Building, then go to Bytes, followed by Middlesex Lounge.	Clark Building|Bytes|Middlesex Lounge	8|13|12	path_100.png
mit	Beginning at Desi Dhaba proceed to Toscanini's, then the Middlesex Lounge, then the MIT Museum.	Desi Dhaba|Toscanini's|Middlesex Lounge|MIT Museum	14|1|12|9	path_333.png
mit	Leave from Desi Dhaba and go to toscanini's, from there go to Middlesex Lounge and end at MIT Museum.	Desi Dhaba|Toscanini's|Middlesex Lounge|MIT Museum	14|1|12|9	path_333.png
mit	From Desi Dhaba fly north to Toscanini's, then turn left and fly northwest to Middlesex Lounge, and finally turn slightly right and head northwest to MIT Museum	Desi Dhaba|Toscanini's|Middlesex Lounge|MIT Museum	14|1|12|9	path_333.png
mit	From Cambridge Bicycle fly southeast to Middlesex Lounge, then take a sharp right and continue to reach Jackson Building	Cambridge Bicycle|Middlesex Lounge|Jackson Building	4|12|6	path_334.png
mit	Start at Cambridge Bicycle then goto Middlesex Lounge then finish at Jackson Building.	Cambridge Bicycle|Middlesex Lounge|Jackson Building	4|12|6	path_334.png
mit	Starting at Cambridge Bicycle go to Middlesex Lounge by first going to the MIT Museum. Afterwards turn and go to the Jackson Building.	Cambridge Bicycle|Middlesex Lounge|Jackson Building	4|12|6	path_334.png
mit	Start at Toscanini's. Go northwest to Middlesex Lounge then southeast to Desi Dhaba.	Toscanini's|Middlesex Lounge|Desi Dhaba	1|12|14	path_101.png
mit	Begin at Toscanini's, then head west to Middlesex Lounge. Next, proceed southeast to Desi Dhaba. Stop at Desi Dhaba.	Toscanini's|Middlesex Lounge|Desi Dhaba	1|12|14	path_101.png
mit	Start as Toscanini's. Head west, slightly north (about 15 degrees north of west) towards Middlesex Lounge. At Middlesex Lounge, head east, slightly south (about 20 degrees) and head straight to Desi Dhaba, which is the final destination.	Toscanini's|Middlesex Lounge|Desi Dhaba	1|12|14	path_101.png
mit	From West garage head straight and you will reach the Edgerton House.	West Garage|Edgerton House	5|7	path_335.png
mit	Walk southwest from West Garage to Edgerton House.	West Garage|Edgerton House	5|7	path_335.png
mit	From the West Garage, take the leftmost Southeast road to go directly to Edgerton House.	West Garage|Edgerton House	5|7	path_335.png
mit	Begin at Clark Building, go to The Asgard, then Bytes. End at LiveableStreets	Clark Building|The Asgard|Bytes|LiveableStreets	8|11|13|10	path_102.png
mit	Begin at Clark Building and then go to The Asgard before heading to Bytes and then LiveableStreets.	Clark Building|The Asgard|Bytes|LiveableStreets	8|11|13|10	path_102.png
mit	Walk from Clark Building to The Asgard, then turn sharply left and walk to Bytes, then walk straight on to Liveable Streets.	Clark Building|The Asgard|Bytes|LiveableStreets	8|11|13|10	path_102.png
mit	Begin at The Asgard, go to Jackson Building. End at Edgerton House	The Asgard|Jackson Building|Edgerton House	11|6|7	path_103.png
mit	from the asgard go north east to the jackson building from there go north east to edgerton house.	The Asgard|Jackson Building|Edgerton House	11|6|7	path_103.png
mit	Walk from The Asgard to Jackson Building, then straight on to Edgerton House.	The Asgard|Jackson Building|Edgerton House	11|6|7	path_103.png
mit	start at Desi Dhaba and go straight to Toscanini's. Then got left until you hit Jackson building.	Desi Dhaba|Toscanini's|Jackson Building	14|1|6	path_336.png
mit	Walk from Desi Dhaba to Toscanini's, then turn left and walk to Jackson Building.	Desi Dhaba|Toscanini's|Jackson Building	14|1|6	path_336.png
mit	Go from Desi Dhaba to Toscanini's, and finish at the Jackson Building.	Desi Dhaba|Toscanini's|Jackson Building	14|1|6	path_336.png
mit	Leave the Middlesex lounge and get over to Desi Dhaba where you should make a hard right turn and cruise out to Bytes. Stay clear of the Clark Building.	Middlesex Lounge|Desi Dhaba|Bytes	12|14|13	path_104.png
mit	Go from Middlesex Lounge to Desi Dhaba, then to Bytes.	Middlesex Lounge|Desi Dhaba|Bytes	12|14|13	path_104.png
mit	Start at Middlesex Lounge then go southeast to Desi Dhaba then west to Bytes.	Middlesex Lounge|Desi Dhaba|Bytes	12|14|13	path_104.png
mit	From Middlesex Lounge to slightly right to Toscanini's. Then turn sharply left to end at MIT Museum.	Middlesex Lounge|Toscanini's|MIT Museum	12|1|9	path_338.png
mit	Walk from Middlesex Lounge to Toscanini's, then turn sharply left and walk to MIT Museum.	Middlesex Lounge|Toscanini's|MIT Museum	12|1|9	path_338.png
mit	Start at Middlesex Lounge and go Southeast to Toscanini's. Make a hard left turn, maybe 340 degrees or so, and proceed Northwest on a different street. That takes you to the MIT Museum.	Middlesex Lounge|Toscanini's|MIT Museum	12|1|9	path_338.png
mit	Walk from The Asgard to Toscanini's, then turn sharply left and walk to Edgerton House.	The Asgard|Toscanini's|Edgerton House	11|1|7	path_105.png
mit	Begin at The Asgard, go to Toscanini's. End at Edgerton House	The Asgard|Toscanini's|Edgerton House	11|1|7	path_105.png
mit	Begin at The Asgard and go to Toscanini's. Take a sharp left and proceed to the Edgerton House.	The Asgard|Toscanini's|Edgerton House	11|1|7	path_105.png
mit	Walk from Middlesex Lounge southeast to Toscanini's.	Middlesex Lounge|Toscanini's	12|1	path_108.png
mit	You are starting out at Middlesex Lounge and following a straight line path to get to Toscanini's. You will pass by The Asgard but you are not going to go there on the way to Toscanini's.	Middlesex Lounge|Toscanini's	12|1	path_108.png
mit	from middlesex lounge go south east to toscanini's	Middlesex Lounge|Toscanini's	12|1	path_108.png
mit	Go from Toscanini's to MIT Museum and then to Middlesex Lounge.	Toscanini's|MIT Museum|Middlesex Lounge	1|9|12	path_339.png
mit	From Toscanini's fly northwest to MIT Museum, then take a sharp left and head southeast to Middlesex Lounge	Toscanini's|MIT Museum|Middlesex Lounge	1|9|12	path_339.png
mit	Start at Toscanini's and make your way to the MIT musem, then turn back towards Toscani's and travel to the Middlesex Lounge.	Toscanini's|MIT Museum|Middlesex Lounge	1|9|12	path_339.png
mit	Go from Middlesex Lounge to Edgerton House.	Middlesex Lounge|Edgerton House	12|7	path_340.png
mit	Starting at Middlesex Lounge, go straight west to Edgerton House	Middlesex Lounge|Edgerton House	12|7	path_340.png
mit	Head west to the Edgerton House	Middlesex Lounge|Edgerton House	12|7	path_340.png
mit	Starting at the Asgard head east to Torspini's.  Once there head south to Dest Dhaba then head north/northwest to Middlesex Lounge.	The Asgard|Toscanini's|Desi Dhaba|Middlesex Lounge	11|1|14|12	path_109.png
mit	Walk from The Asgard to Toscanini's, turn right and walk to Desi Dhaba, then turn sharply right and walk to Middlesex Lounge.	The Asgard|Toscanini's|Desi Dhaba|Middlesex Lounge	11|1|14|12	path_109.png
mit	start at the asgard, and walk until you get to toscanini's, and then walk back down to desi dhaba. from desi dhaba, walk back left again until you reach middlesex lounge.	The Asgard|Toscanini's|Desi Dhaba|Middlesex Lounge	11|1|14|12	path_109.png
mit	Begin at Edgerton House. End at Middlesex Lounge	Edgerton House|Middlesex Lounge	7|12	path_110.png
mit	Start at Edgerton House then go east to Middlesex Lounge.	Edgerton House|Middlesex Lounge	7|12	path_110.png
mit	From Edgerton House fly east to Middlesex Lounge	Edgerton House|Middlesex Lounge	7|12	path_110.png
mit	from the asgard go south east to desi dhaba then turn north west and go to toscanini's from there go north west to middlessex lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_342.png
mit	Walk from The Asgard to Dest Dhaba, then turn left and walk to Toscanini's, then turn left and walk to Middlesex Lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_342.png
mit	Starting from The Asgard, go to Desi Dhaba, then Toscanini's, and end at Middlesex Lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_342.png
mit	from west garage go directly east to MIT museum.	West Garage|MIT Museum	5|9	path_343.png
mit	start at west garage go right straight over to mit museum	West Garage|MIT Museum	5|9	path_343.png
mit	Travel directly from the West Garage to the MIT museum.	West Garage|MIT Museum	5|9	path_343.png
mit	Start at Cambridge Bicycle then go west to Edgerton House then east to MIT Museum.	Cambridge Bicycle|Edgerton House|MIT Museum	4|7|9	path_113.png
mit	Go south west to Edgerton House, then North West to MIT museum	Cambridge Bicycle|Edgerton House|MIT Museum	4|7|9	path_113.png
mit	From Cambridge Bicycle fly southwest to Edgerton house, then take a sharp left turn to reach MIT Museum	Cambridge Bicycle|Edgerton House|MIT Museum	4|7|9	path_113.png
mit	Start at Toscanini's. Pass by Middlesex Lounge, then the MIT Museum and finish at Cambridge Bicycle.	Toscanini's|Middlesex Lounge|MIT Museum|Cambridge Bicycle	1|12|9|4	path_344.png
mit	Begin at Toscanini's, go to Middlesex Lounge, then MIT Museum. End at Cambridge Bicycle	Toscanini's|Middlesex Lounge|MIT Museum|Cambridge Bicycle	1|12|9|4	path_344.png
mit	Begin at Toscanini's, then go to Middlesex Lounge, followed by MIT Museum, and end at Cambridge Bicycle.	Toscanini's|Middlesex Lounge|MIT Museum|Cambridge Bicycle	1|12|9|4	path_344.png
mit	Walk from Edgerton House to Bytes, then turn left and walk to Clark Building, then turn right and walk to Liveable Streets.	Edgerton House|Bytes|Clark Building|LiveableStreets	7|13|8|10	path_114.png
mit	Go from Edgerton House to Bytes and then to Clark Building continuing to Liveable Streets.	Edgerton House|Bytes|Clark Building|LiveableStreets	7|13|8|10	path_114.png
mit	Begin at Edgerton House and then go to Bytes before heading to Clark Building and then to LiveableStreets.	Edgerton House|Bytes|Clark Building|LiveableStreets	7|13|8|10	path_114.png
mit	Start from West Gate and travel to Edgerton House. From there continue travel to Middlesex Lounge.	West Garage|Edgerton House|Middlesex Lounge	5|7|12	path_115.png
mit	From West Garage head southeast to Edgertone House, then continue slightly more left to Middlesex Lounge	West Garage|Edgerton House|Middlesex Lounge	5|7|12	path_115.png
mit	Go slightly southeast from West Garage and then turn to go east at Edgerton house. Continue east until you reach middlesex lounge.	West Garage|Edgerton House|Middlesex Lounge	5|7|12	path_115.png
mit	From West Garage fly in a east southeasterly direction to Edgerton House, then continue at a slight right to Jackson Building	West Garage|Edgerton House|Jackson Building	5|7|6	path_347.png
mit	Go from West Garage to Edgerton House to Jackson Building	West Garage|Edgerton House|Jackson Building	5|7|6	path_347.png
mit	Begin at West Garage before going to Edgerton House and then to the Jackson Building.	West Garage|Edgerton House|Jackson Building	5|7|6	path_347.png
mit	From Clark Building fly northeast to The Asgard, then take a left and fly northwest to Middlesex Lounge	Clark Building|The Asgard|Middlesex Lounge	8|11|12	path_348.png
mit	Begin at Clark Building, got to The Asgard. End at Middlesex Lounge	Clark Building|The Asgard|Middlesex Lounge	8|11|12	path_348.png
mit	from Clark building go north east to The Asgard, from there turn north west and go to the Middlesex Lounge.	Clark Building|The Asgard|Middlesex Lounge	8|11|12	path_348.png
mit	Walk from Toscanini;s to Desi Dhaba, then turn right and walk to Bytes, then turn left and walk to Clark Building, then turn slightly left and walk to The Asgard.	Toscanini's|Desi Dhaba|Bytes|Clark Building|The Asgard	1|14|13|8|11	path_349.png
mit	From toscanini's go to Desi Dhaba, then to bites next head to the Clark building and end at the Asgard.	Toscanini's|Desi Dhaba|Bytes|Clark Building|The Asgard	1|14|13|8|11	path_349.png
mit	Begin at Toscanini's, go to Desi Dhaba, then Bytes, then Clark Building. End at The Asgard	Toscanini's|Desi Dhaba|Bytes|Clark Building|The Asgard	1|14|13|8|11	path_349.png
mit	Begin at LiveableStreets before heading to Bytes and then the Jackson Building.	LiveableStreets|Bytes|Jackson Building	10|13|6	path_351.png
mit	Go from Liveable Streets to Bytes and then to Jackson Building.	LiveableStreets|Bytes|Jackson Building	10|13|6	path_351.png
mit	Go from Liveable Streets to Bytes to Jackson Building	LiveableStreets|Bytes|Jackson Building	10|13|6	path_351.png
mit	Go from Toscanini's to Desi Dhaba and then go to Clark Building before heading to Liveable Streets.	Toscanini's|Desi Dhaba|Clark Building|LiveableStreets	1|14|8|10	path_352.png
mit	Begnning at Toscanini's jump over to Desi Dhaba. Then head over to the Clark Building and then finish up by travelling to Liveable Streets.	Toscanini's|Desi Dhaba|Clark Building|LiveableStreets	1|14|8|10	path_352.png
mit	from toscanini's go south east to Desi Dhaba and then turn south west go to clark building and then go south west to liveable streets	Toscanini's|Desi Dhaba|Clark Building|LiveableStreets	1|14|8|10	path_352.png
mit	Begin at Middlesex Lounge and travel to Jackson Building before reversing directions and going to MIT Museum and finally Cambridge Bicycle.	Middlesex Lounge|Jackson Building|MIT Museum|Cambridge Bicycle	12|6|9|4	path_116.png
mit	Start at Middlesex Lounge, go to Jackson Building, then to MIT Museum, then to Cambridge Bicycle.	Middlesex Lounge|Jackson Building|MIT Museum|Cambridge Bicycle	12|6|9|4	path_116.png
mit	Begin at Middlesex Lounge, go to Jackson Building, then MIT Museum. End at Cambridge Bicycle	Middlesex Lounge|Jackson Building|MIT Museum|Cambridge Bicycle	12|6|9|4	path_116.png
mit	Head east towards Toscanini's	Bytes|Toscanini's	13|1	path_353.png
mit	from bytes fly right 2 oclock to end at toscanibi's	Bytes|Toscanini's	13|1	path_353.png
mit	Starting at Bytes, go northeast to Toscanini's.	Bytes|Toscanini's	13|1	path_353.png
mit	Starting at Desi Dhaba, veer slight left and head straight to the Middlesex Lounge. Veer slight right and head straight to the MIT Museum. Veering slight left, head straight, past the Cambridge Bicycle. Keep going straight and you will reach La Verde's.	Desi Dhaba|Middlesex Lounge|MIT Museum|Cambridge Bicycle|La Verde's	14|12|9|4|3	path_354.png
mit	Starting at Desi Dhaba, go northwest to Middlesex Lounge, followed by the MIT Museaum, then Cambridge Bicycle, and finally to La Verde's.	Desi Dhaba|Middlesex Lounge|MIT Museum|Cambridge Bicycle|La Verde's	14|12|9|4|3	path_354.png
mit	Starting at Desi Dhaba, go toward the Middlesex Lounge-- if you see Toscanini's you've gone the wrong way-- and then pass the MIT Museum and Cambridge Bicycle on the way to La Verde's.	Desi Dhaba|Middlesex Lounge|MIT Museum|Cambridge Bicycle|La Verde's	14|12|9|4|3	path_354.png
mit	Start at The Asgard and fly to Middlesex Lounge, then finish by flying to the MIT Museum.	The Asgard|Middlesex Lounge|MIT Museum	11|12|9	path_355.png
mit	Start on The Asgard then north to Middlesex Lounge northwest to MIT Museum.	The Asgard|Middlesex Lounge|MIT Museum	11|12|9	path_355.png
mit	from the asgard head 11 oclock past middlesex lounge on to mit museum	The Asgard|Middlesex Lounge|MIT Museum	11|12|9	path_355.png
mit	Walk from Cambridge Bicycle to MIT Museum, then turn right and walk to The Asgard, then turn left and walk to Toscanini's.	Cambridge Bicycle|MIT Museum|The Asgard|Toscanini's	4|9|11|1	path_356.png
mit	from cambridge bicycle, go down and to the MIT museum, and then turn further right down to the asgard. once you reach the asgard, turn right and walk toward toscanini's.	Cambridge Bicycle|MIT Museum|The Asgard|Toscanini's	4|9|11|1	path_356.png
mit	Begin at Cambridge Bicycle, go to MIT Museum, then The Asgard. End at Toscanini's	Cambridge Bicycle|MIT Museum|The Asgard|Toscanini's	4|9|11|1	path_356.png
mit	From Cambridge Bicycle fly southwest to Jackson Building, then take a sharp left and head east to Middlesex Lounge	Cambridge Bicycle|Jackson Building|Middlesex Lounge	4|6|12	path_117.png
mit	Go from Cambridge Bicycle to Jackson Building and then to Middlesex Lounge.	Cambridge Bicycle|Jackson Building|Middlesex Lounge	4|6|12	path_117.png
mit	Begin at Cambridge Bicycle, go to Jackson Building. End at Middlesex Lounge	Cambridge Bicycle|Jackson Building|Middlesex Lounge	4|6|12	path_117.png
mit	Walk from Jackson Building to MIT Museum, then turn right and walk to Middlesex Lounge.	Jackson Building|MIT Museum|Middlesex Lounge	6|9|12	path_357.png
mit	From Jackson Building fly northeast to MIT Museum, then take a right and fly southeast to Middlesex Lounge	Jackson Building|MIT Museum|Middlesex Lounge	6|9|12	path_357.png
mit	from Jackson Building go north east to MIT Museum and then turn south east and go to Middlesex Lounge.	Jackson Building|MIT Museum|Middlesex Lounge	6|9|12	path_357.png
mit	Go from Liveable Streets to Bytes before going to Edgerton House.	LiveableStreets|Bytes|Edgerton House	10|13|7	path_118.png
mit	From Liveable Streets go to Bytes. Take a left and go to Edgerton House.	LiveableStreets|Bytes|Edgerton House	10|13|7	path_118.png
mit	Walk from Liveable Streets to Bytes, then turn left and walk to Edgerton House.	LiveableStreets|Bytes|Edgerton House	10|13|7	path_118.png
mit	from edgerton house go south east to bytes.	Edgerton House|Bytes	7|13	path_358.png
mit	straight	Edgerton House|Bytes	7|13	path_358.png
mit	Walk southeast from Edgerton House to Bytes.	Edgerton House|Bytes	7|13	path_358.png
mit	Begin at the MIT Museum before heading to the Jackson Building and then to West Garage.	MIT Museum|Jackson Building|West Garage	9|6|5	path_359.png
mit	Walk from MIT Museum to Jackson Building, then turn right and walk to West Garage.	MIT Museum|Jackson Building|West Garage	9|6|5	path_359.png
mit	Start at MIT museum and go to Jackson Building, and then travel to the West Garage.	MIT Museum|Jackson Building|West Garage	9|6|5	path_359.png
mit	Go from MIT Museum to The Asgard and then to Jackson Building.	MIT Museum|The Asgard|Jackson Building	9|11|6	path_120.png
mit	Go Southeast from the MIT Museum to The Asgard, then turn sharply right and go to the Jackson Building.	MIT Museum|The Asgard|Jackson Building	9|11|6	path_120.png
mit	Starting at the MIT museum, head Southeast towards The Asgard, passing the Middlesex Lounge on your left. From the Asgard, head Northwest towards the Jackson Building.	MIT Museum|The Asgard|Jackson Building	9|11|6	path_120.png
mit	Start at Cambridge Bicycle and go to The Asgard and then to MIT Museum.	Cambridge Bicycle|The Asgard|MIT Museum	4|11|9	path_122.png
mit	From Cambridge bicycle go to the Asgard, then MIT Museum.	Cambridge Bicycle|The Asgard|MIT Museum	4|11|9	path_122.png
mit	Begin at Cambridge Bicycle before heading to The Asgard and then the MIT Museum.	Cambridge Bicycle|The Asgard|MIT Museum	4|11|9	path_122.png
mit	Begin at Desi Dhaba, go to The Asgard. End at Cambridge Bicycle	Desi Dhaba|The Asgard|Cambridge Bicycle	14|11|4	path_124.png
mit	from desi dhaba head over to the asgard  up 11 oclock to cambridge bicycle	Desi Dhaba|The Asgard|Cambridge Bicycle	14|11|4	path_124.png
mit	Walk from Desi Dhaba to The Asgard, then turn right and walk to Cambridge Bicycle.	Desi Dhaba|The Asgard|Cambridge Bicycle	14|11|4	path_124.png
mit	Go from The Asgard to Desi Dhaba, then proceed to Toscanini's and finish at Middlesex Lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_125.png
mit	Begin at The Asgard before heading to the Desi Dhaba and then to Toscanini's and ending at Middlesex Lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_125.png
mit	from the asgard go south east to desi dhaba and then turn north west and go to toscanini's from there go north west to middlesex lounge.	The Asgard|Desi Dhaba|Toscanini's|Middlesex Lounge	11|14|1|12	path_125.png
mit	from toscanini's go south west to clark building, once there go south west to liveable streets.	Toscanini's|Clark Building|LiveableStreets	1|8|10	path_126.png
mit	Begin at Toscanini's before heading to the Clark Building and then ending at LiveableStreets.	Toscanini's|Clark Building|LiveableStreets	1|8|10	path_126.png
mit	Start at Toscanini's and go to Clark Building and then to Liveable Streets.	Toscanini's|Clark Building|LiveableStreets	1|8|10	path_126.png
mit	Go from La Verde's to Cambridge Bicycle before heading to MIT Museum and then Edgerton House.	La Verde's|Cambridge Bicycle|MIT Museum|Edgerton House	3|4|9|7	path_496.png
mit	Starting at La Verde's, go East-Southest to Cambridge Bicycle, then continue in roughly the same direction until you get to the MIT Musuem. Turn sharply to the right and then go West-Southwest until you arrive at Edgerton House.	La Verde's|Cambridge Bicycle|MIT Museum|Edgerton House	3|4|9|7	path_496.png
mit	Starting at La Verde's, go southeast to Cambridge Bicycle, continue southeast to MIT Museum, then go west to Edgerton House.	La Verde's|Cambridge Bicycle|MIT Museum|Edgerton House	3|4|9|7	path_496.png
mit	Start at La Verde's travel south to West Garage.  Once there turn south/southeast and head to Jackson Building.  At the building turn south/southwest and head to the Clark Building.	La Verde's|West Garage|Jackson Building|Clark Building	3|5|6|8	path_127.png
mit	Starting at La Verde's, travel south to West Garage. From there, travel east-southeast until you reach Jackson Building. From Jackson Building, continue southeast to Clark Building.	La Verde's|West Garage|Jackson Building|Clark Building	3|5|6|8	path_127.png
mit	Starting at La Verde's, a person makes their way to the West Garage. After making it to the West Garage, a person makes their way to the Jackson Building. After making it to the Jackson Building, a person makes their last stop towards the Clark Building.	La Verde's|West Garage|Jackson Building|Clark Building	3|5|6|8	path_127.png
mit	from jackson building go north west to the west garage, from there go north east slightly to La Verde's	Jackson Building|West Garage|La Verde's	6|5|3	path_128.png
mit	Go to the left towards West Garage, then head straight towards La Verde's	Jackson Building|West Garage|La Verde's	6|5|3	path_128.png
mit	Starting at the Jackson Building, head Northwest towards the West Garage. From the West Garage, head North towards La Verde's.	Jackson Building|West Garage|La Verde's	6|5|3	path_128.png
mit	Starting at Edgerton House head east to the Middlesex Lounge.  At the Lounge head south/southeast to The Asgard.	Edgerton House|Middlesex Lounge|The Asgard	7|12|11	path_497.png
mit	Begin at Edgerton House and walk east in a straight line to Middlesex Lounge. Turn south and proceed in a straight line to The Asgard.	Edgerton House|Middlesex Lounge|The Asgard	7|12|11	path_497.png
mit	From the Edgerton House veer right and head straight until you reach the Middlesex Lounge. There make a right and veering slight right, head straight and you will reach The Asgard.	Edgerton House|Middlesex Lounge|The Asgard	7|12|11	path_497.png
mit	Begin at the Jackson Building before heading to The Asgard and then to Toscanini's.	Jackson Building|The Asgard|Toscanini's	6|11|1	path_129.png
mit	Start at the Jackson Building and head east/southeast to The Asgard. From there, continue on to Toscanini's and stop there.	Jackson Building|The Asgard|Toscanini's	6|11|1	path_129.png
mit	Starting at the Jackson Building, a person makes their way to The Asgard. After making it to The Asgard, a person makes their last stop towards the Toscanini's.	Jackson Building|The Asgard|Toscanini's	6|11|1	path_129.png
mit	Start at The Asgard and go to Jackson Building and continue to Edgerton House.	The Asgard|Jackson Building|Edgerton House	11|6|7	path_130.png
mit	from the asgard go left past jackson building onto edgerton house	The Asgard|Jackson Building|Edgerton House	11|6|7	path_130.png
mit	Go west to the Jackson Building	The Asgard|Jackson Building|Edgerton House	11|6|7	path_130.png
mit	Walk from The Asgard to Middlesex Lounge, then turn left and walk to Jackson Building.	The Asgard|Middlesex Lounge|Jackson Building	11|12|6	path_498.png
mit	Begin at The Asgard, go to Middlesex Lounge. End at Jackson Building	The Asgard|Middlesex Lounge|Jackson Building	11|12|6	path_498.png
mit	From The Asgard, head north-northeast to Middleton Lounge. From there, head west-southwest to Jackson Building.	The Asgard|Middlesex Lounge|Jackson Building	11|12|6	path_498.png
mit	Begin at Edgerton House, go to The Asgard, then Toscanini's. End at Desi Dhaba	Edgerton House|The Asgard|Toscanini's|Desi Dhaba	7|11|1|14	path_131.png
mit	Start at Edgerton House. Go to The Asgard, then Toscanini's, and end up at Desi Dhaba.	Edgerton House|The Asgard|Toscanini's|Desi Dhaba	7|11|1|14	path_131.png
mit	Walk from Edgerton House to The Asgard, then turn slightly left and walk to Toscanini's, then turn right and walk to Desi Dhaba.	Edgerton House|The Asgard|Toscanini's|Desi Dhaba	7|11|1|14	path_131.png
mit	Walk from MIT Museum to Jackson Building, then turn sharply left and walk to Middlesex Lounge.	MIT Museum|Jackson Building|Middlesex Lounge	9|6|12	path_500.png
